month,day,hour,minute,temperature,clearsky_dhi,clearsky_dni,clearsky_ghi,cloud_type,dew_point,dhi,dni,fill_flag,ghi,relative_humidity,solar_zenith_angle,surface_albedo,pressure,precipitable_water,wind_direction,wind_speed,cdte,solar_azimuth_angle,0.2800_um,0.2805_um,0.2810_um,0.2815_um,0.2820_um,0.2825_um,0.2830_um,0.2835_um,0.2840_um,0.2845_um,0.2850_um,0.2855_um,0.2860_um,0.2865_um,0.2870_um,0.2875_um,0.2880_um,0.2885_um
1,1,17,0,0.05555555555555536,0.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,57.96,-9999.0,0.13,1015.0,0.8,45.0,0.28787878787878785,0.0,256.92673095015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,18,0,0.01388888888888884,0.0,0.0,0.0,1.0,11.4,0.0,0.0,0.0,0.0,56.64,-9999.0,0.13,1015.0,0.8,65.0,0.3030303030303029,0.0,253.8357014405489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,2,0,0.03472222222222232,19.0,128.0,27.0,7.0,6.3,19.0,128.0,5.0,0.0271356783919598,39.33,-9999.0,0.12,1017.0,0.9,100.0,0.33333333333333326,0.0,115.55231771434065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,3,0,0.2222222222222221,81.0,521.0,221.0,0.0,5.7,81.0,521.0,0.0,0.2221105527638191,31.99,74.48,0.12,1018.0,0.9,99.0,0.43939393939393934,0.9878110071464096,121.58511128504034,1.8665651483524951e-19,2.8238699287283093e-18,1.1314182941121417e-17,1.8031123608314622e-16,9.73588418570554e-16,2.9256119208001368e-15,9.46885637434036e-15,1.6148985274573804e-14,2.02567208963117e-13,5.25943072066838e-13,1.1035564190504006e-12,4.8733454024269146e-12,1.7028354858006588e-11,7.570824123802448e-11,2.0988902672732723e-10,7.088504170617208e-10,2.7869108446466675e-09,7.471128157613236e-09
1,2,4,0,0.4097222222222221,114.0,711.0,437.0,7.0,5.3,150.0,488.0,0.0,0.3738693467336684,26.57,62.97,0.12,1018.0,0.9,84.0,0.3181818181818181,1.021545786405886,129.73620682618554,4.786278498417423e-19,5.7375562335204896e-18,2.618950279893757e-17,8.00740268954211e-16,3.205294370356754e-15,1.0507688862587428e-14,3.3980909609565624e-14,3.8543507294929e-14,8.478081795410455e-13,2.1099824120394305e-12,3.915668257052202e-12,1.2896484819445584e-11,6.756672567058702e-11,2.6729962285276763e-10,8.76366870805355e-10,2.764810288081999e-09,7.859065154704985e-09,2.720532040044001e-08
1,2,5,0,0.6111111111111112,130.0,811.0,618.0,0.0,4.9,130.0,811.0,0.0,0.621105527638191,21.7,52.99,0.12,1017.0,0.9,48.0,0.28787878787878785,0.990861364072882,140.99597679618682,2.2734131790166774e-18,3.431219515184141e-17,1.3735927644115528e-16,2.182565966652162e-15,1.1767352876260523e-14,3.52871453678659e-14,1.140178602549855e-13,1.9424989461694568e-13,2.4281345148650853e-12,6.292120380799003e-12,1.317278477095809e-11,5.8062083532693714e-11,2.0249507005742258e-10,8.98953378291383e-10,2.4882887557942227e-09,8.389328908180158e-09,3.297349156996376e-08,8.846654425837159e-08
1,2,6,0,0.7152777777777777,151.0,833.0,734.0,0.0,3.9,151.0,833.0,0.0,0.7376884422110553,18.58,45.57,0.12,1016.0,0.9,41.0,0.1818181818181818,0.9880514312167584,156.40358885697538,4.415610152415232e-18,6.669765356780663e-17,2.669776276048044e-16,4.249817450567673e-15,2.2927228727123332e-14,6.885079982689862e-14,2.2274930265268652e-13,3.797756215625752e-13,4.773694179698844e-12,1.2418868159985671e-11,2.6155973750016205e-11,1.1642358023751235e-10,4.0845668624850425e-10,1.8387447573957241e-09,5.162404835446442e-09,1.78291588259122e-08,7.306291037732872e-08,2.016063510032413e-07
1,2,7,0,0.770833333333333,155.0,853.0,787.0,0.0,3.6,155.0,853.0,0.0,0.7909547738693468,17.37,42.12,0.12,1014.0,0.9,354.0,0.09090909090909091,0.9873030336572072,175.7525888726011,6.0809496891988474e-18,9.202170566191696e-17,3.688379835925737e-16,5.889334894724489e-15,3.1886449250383157e-14,9.598137116422177e-14,3.117203379990012e-13,5.326756473225433e-13,6.795682040203015e-12,1.785213485520271e-11,3.809791964963065e-11,1.7302563029509363e-10,6.128225250289262e-10,2.822025300447444e-09,8.072317803832996e-09,2.8639634223547317e-08,1.2152401239873696e-07,3.420384112566428e-07
1,2,8,0,0.7986111111111112,154.0,844.0,765.0,0.0,4.2,154.0,844.0,0.0,0.7688442211055277,17.75,43.58,0.12,1013.0,0.9,289.0,0.1515151515151515,0.9875780354116268,195.9903248827693,5.275595618265729e-18,7.890979900209978e-17,3.159550503721701e-16,5.089586815443334e-15,2.7492093038534132e-14,8.26158794671828e-14,2.6499798243264217e-13,4.522294120749019e-13,5.7827363066460484e-12,1.4945297936657644e-11,3.1675593857383926e-11,1.4398424853130434e-10,5.02022243800126e-10,2.2874610201772374e-09,6.492142983037505e-09,2.2771675703688492e-08,9.532466505592956e-08,2.664612035889428e-07
1,2,9,0,0.7916666666666665,153.0,789.0,665.0,0.0,5.2,153.0,789.0,0.0,0.6683417085427137,19.15,49.53,0.12,1012.0,0.9,289.0,0.2575757575757575,0.987999687152584,213.2008428876144,2.949133238414096e-18,4.405170354074191e-17,1.7634584203338451e-16,2.8327095139843167e-15,1.5274069913353522e-14,4.5810578805740174e-14,1.480566940792194e-13,2.495829759182474e-13,3.15595010333361e-12,8.095055233239935e-12,1.6965310392430093e-11,7.568746896033441e-11,2.6149464106376185e-10,1.1765173012564356e-09,3.2312072370076172e-09,1.0955624788072234e-08,4.3553484241473736e-08,1.1787716274930669e-07
