month,day,hour,minute,temperature,clearsky_dhi,clearsky_dni,clearsky_ghi,cloud_type,dew_point,dhi,dni,fill_flag,ghi,relative_humidity,solar_zenith_angle,surface_albedo,pressure,precipitable_water,wind_direction,wind_speed,cdte,solar_azimuth_angle,0.2800_um,0.2805_um,0.2810_um,0.2815_um,0.2820_um,0.2825_um,0.2830_um,0.2835_um,0.2840_um,0.2845_um,0.2850_um,0.2855_um,0.2860_um,0.2865_um,0.2870_um,0.2875_um,0.2880_um,0.2885_um
1,1,20,0,0.08278145695364236,0.0,0.0,0.0,7.0,-5.8,0.0,0.0,0.0,0.0,26.95,-9999.0,0.19,952.0,0.6,153.0,0.22388059701492535,0.0,105.37641756289575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,21,0,0.05960264900662243,0.0,0.0,0.0,7.0,-5.5,0.0,0.0,0.0,0.0,28.88,-9999.0,0.19,952.0,0.6,160.0,0.22388059701492535,0.0,101.76323865467737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,22,0,0.04304635761589398,0.0,0.0,0.0,3.0,-5.2,0.0,0.0,0.0,0.0,30.39,-9999.0,0.19,952.0,0.6,168.0,0.22388059701492535,0.0,102.56031953120532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,23,0,0.02980132450331119,0.0,0.0,0.0,7.0,-5.1,0.0,0.0,0.0,0.0,31.62,-9999.0,0.19,952.0,0.6,177.0,0.22388059701492535,0.0,104.71334039151026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0,0,0.019867549668874163,0.0,0.0,0.0,7.0,-4.9,0.0,0.0,0.0,0.0,32.61,-9999.0,0.2,953.0,0.6,188.0,0.20895522388059698,0.0,107.731018125711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,1,0,0.013245033112582683,0.0,0.0,0.0,7.0,-4.8,0.0,0.0,0.0,0.0,33.35,-9999.0,0.2,954.0,0.6,198.0,0.20895522388059698,0.0,111.61261185140997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,2,0,0.13245033112582782,30.0,314.0,58.0,7.0,-4.6,31.0,29.0,3.0,0.03089887640449438,26.75,84.9,0.2,955.0,0.7,206.0,0.3134328358208955,1.0445042187755569,116.5838467138778,9.850250715838256e-20,1.0919687817560378e-18,5.1127770216090664e-18,1.7571921220434935e-16,6.6371630403401935e-16,2.2026873395131494e-15,7.111000130965978e-15,7.349190834806915e-15,1.7835060089184185e-13,4.3475790839719357e-13,7.80656588798647e-13,2.435660730054357e-12,1.3457148868245147e-11,5.225362712110064e-11,1.7507496926071318e-10,5.454558256533535e-10,1.4469635695334467e-09,5.207291706325362e-09
1,2,3,0,0.2582781456953642,72.0,679.0,274.0,7.0,-4.5,121.0,120.0,3.0,0.14700374531835206,21.21,72.76,0.2,956.0,0.7,213.0,0.3432835820895522,1.050891789964281,123.0852124710189,1.9648127812312082e-19,2.1899419401695662e-18,1.0284751410968248e-17,3.563283321044046e-16,1.3529504883530737e-15,4.5019691020649714e-15,1.4410277128454938e-14,1.5095292980947033e-14,3.694974913968517e-13,9.046052524740713e-13,1.6336938292123852e-12,5.1164021629782206e-12,2.8377458169117447e-11,1.1075007272908955e-10,3.731379641517719e-10,1.1508370324643223e-09,3.114267560652662e-09,1.1120797466927728e-08
1,2,4,0,0.433774834437086,95.0,829.0,490.0,0.0,-4.4,95.0,829.0,0.0,0.45880149812734083,15.37,61.56,0.2,956.0,0.7,207.0,0.3582089552238806,0.9887349850548932,131.83103166714676,1.3600897298132226e-18,2.0315814579373392e-17,8.048287953826605e-17,1.2805042309565069e-15,6.833449687078657e-15,2.0494311705426012e-14,6.557475347070063e-14,1.1173076795134401e-13,1.3983343836743305e-12,3.5866032721730016e-12,7.435036894094504e-12,3.277892106680967e-11,1.1312352778238711e-10,5.02474069920405e-10,1.3915360222889332e-09,4.636033461752315e-09,1.8181261307591402e-08,4.8139050823772246e-08
1,2,5,0,0.5728476821192053,108.0,903.0,663.0,0.0,-5.5,108.0,903.0,0.0,0.6207865168539326,11.02,52.06,0.2,956.0,0.7,229.0,0.3134328358208955,0.9861219124627452,143.820825968733,3.4583388886322487e-18,5.164143016652414e-17,2.045275438534113e-16,3.2533767193783707e-15,1.7358093994811612e-14,5.20536116319969e-14,1.665069362239493e-13,2.836418158743288e-13,3.550266349067143e-12,9.106314837765824e-12,1.8880501115797252e-11,8.327918643976622e-11,2.874638448592565e-10,1.2781585895447498e-09,3.5436733901067212e-09,1.183496573889904e-08,4.6673296608626265e-08,1.2416945974662225e-07
1,2,6,0,0.6357615894039735,132.0,901.0,765.0,7.0,-6.2,334.0,304.0,3.0,0.5131086142322098,9.32,45.35,0.2,954.0,0.7,256.0,0.26865671641791045,1.033161631720569,159.92970365154588,2.656089644059043e-18,2.952292379788248e-17,1.4018493404596372e-16,4.782297180570088e-15,1.8139374087466532e-14,6.028976868914221e-14,1.955646731533409e-13,2.0235284874186813e-13,4.9663798472939295e-12,1.2197070011114744e-11,2.2181679163207008e-11,7.086791671755129e-11,3.9051579941675905e-10,1.5767603473297743e-09,5.265792577423019e-09,1.6969542500996856e-08,4.957304659157257e-08,1.7842881440445974e-07
